##USA
3453095.89	13719709.59	19121249.3	21097002.75	19970197.25	17784219.18	14535663	12082654.8	11079572.61	11750791.78	12077353.41	11512383.56	10121589.05	8963750.68	7286323.31	5516506.85	4019589.05	2417879.42	1085387.05	327837.95	64573.3	8380.17	1034.52	264.04
3216756.16	13758898.63	18562720.54	21063405.46	20435076.72	18069060.27	15417756.16	12710063.02	11163657.54	11596284.93	11989405.47	11748764.37	10191602.75	9127197.26	7520819.2	5565627.4	4059520.55	2509196.45	1119059.83	347563.7	67380.64	8929.1	1077.3	253.74
3096413.69	13571087.65	18041852.06	20969838.34	20811956.17	18516665.74	16061506.85	13371249.31	11310243.86	11436778.08	11898846.56	11901654.79	10307213.7	9262673.97	7750810.98	5661134.25	4096079.46	2560647.99	1174923.23	366665.83	69808.71	9158.46	1108.14	263.82
3108619.17	13194882.18	17700210.95	20778638.33	21101336.99	19038262.99	16806534.25	13888167.11	11491753.45	11265753.42	11810410.95	11964517.8	10515356.16	9362098.64	7998367.13	5748104.12	4185665.76	2619500.53	1228251.66	390647.47	73654.01	9577.76	1188.82	272.12
3133950.68	12734857.51	17634106.85	20365731.5	21351849.32	19556657.52	17680860.29	14278904.1	11734410.98	11161460.27	11711819.18	11969495.88	10765328.76	9450643.85	8225254.79	5852180.84	4295635.62	2696460.45	1286155.02	415896.26	80946.19	10348.77	1263.98	285.44
3197723.29	12392704.08	17601805.48	19794202.72	21477997.27	20054706.84	18178005.48	15045191.77	12097583.57	11169060.28	11570794.52	11917863	11038419.17	9545115.08	8404736.98	6032813.72	4379594.53	2771404.02	1335190.47	437564.36	86533.75	11002.63	1287.18	283.85
3302564.39	12346668.47	17415183.55	19211200	21456443.82	20530095.89	18383054.79	15940263.01	12682016.44	11256679.45	11424304.11	11840424.65	11309824.64	9636635.63	8559186.3	6258805.5	4492715.07	2802624.41	1408440.08	461084.67	94678.57	11745.61	1339.73	287.16
3376136.98	12523315.06	17122013.67	18681849.31	21390876.69	20921978.09	18831172.59	16590517.81	13322739.73	11421772.63	11281304.11	11769380.81	11504709.58	9776246.59	8686663.01	6480802.75	4647709.59	2856630.26	1457939.69	495231	102470.9	12281.45	1357.71	298.58
3493111.86	12765010.51	16773207.12	18340381.66	21228148	21241249.35	19381818.58	17352923.85	13835031	11625032.75	11128798.15	11710314.65	11596232.62	10004712.99	8777826.46	6716460.29	4777060.96	2879618.87	1512975.23	530903.98	112265.92	13378.67	1429.3	298.83
3591816	13087529	16290949	18271275	20834469	21542685	19981227	18240376	14239360	11841959	11052910	11653755	11595926	10245223	8854802	6919838	4895680	2983443.42	1565024.55	558629.48	119311.87	14552.01	1501.98	299.68
3612294	13473429	15931913	18250322	20225712	21695056	20463960	18739435	14994771	12234829	11012435	11518668	11489290	10488767	8946633	7072417	5031681	3019119.68	1618534.27	585975.77	127437.1	15859.06	1520.83	290.9
3653657	13727050	15998236	18006628	19642145	21652704	20934521	18902787	15887473	12813369	11119776	11282576	11475139	10601673	9073094	7221335	5171258	3121741.71	1646026.29	625758.18	135642.23	17682.31	1562.01	287.31
3602483	14031391	16175576	17647583	19138850	21589798	21299723	19293417	16492121	13402572	11383106	11034718	11409962	10730894	9168917	7355263	5310009	3208082.44	1686268.76	650610.79	147364.82	19171.97	1606.5	269.64
3622443	14133867	16489224	17247867	18757122	21421016	21563945	19772201	17273188	13890562	11522723	10920729	11282227	10875203	9270892	7472848	5446869	3330764.46	1697356.44	676039.69	158265.74	20667.96	1636.85	265.14
3702183	14196303	16886678	16711631	18770309	21015525	21795103	20307209	18090704	14256223	11705097	10855828	11190151	10896518	9440613	7559456	5583771	3395129.44	1768582.01	700834.86	167222.28	22013.68	1751.72	256.61
3684415	14311544	17289997	16347564	18774058	20442297	21893265	20761452	18629554	15043991	12072286	10803885	11064772	10801770	9662960	7638849	5717192	3513454.79	1790402.7	725159.03	174606.91	23231.26	1893.55	249.39
3724622	14377619	17586738	16432994	18593497	19899374	21788143	21207797	18814147	15944539	12634131	10911642	10843511	10802186	9770471	7757657	5850654	3615323.72	1860287.92	734397.76	184990.84	24016.19	2012.29	221.49
3807937	14529014	17853326	16629342	18299500	19437797	21656301	21537434	19229138	16579533	13197376	11169586	10606679	10754364	9893982	7853697	5972821	3721061.46	1912432.88	753538.82	190171.87	25782.49	2110.81	213.3
3921797	14745231	17989163	16970124	17964649	19134225	21420214	21773922	19724454	17396881	13663835	11299853	10501649	10651717	10031631	7959848	6084158	3818042.16	1997715.91	756323.32	197453.81	27492.8	2247.97	202.88
4021630	15005365	18119874	17557546	17419501	19152623	20971230	22189050	20242066	18350542	14015388	11531897	10449737	10627959	10069840	8136829	6220312	3939272.48	2053269.36	800859.41	207630.2	29380.9	2300.95	221.69
3980519	15397107	18372071	17986513	17195685	19215820	20738011	22365470	20960555	18739347	14843164	11880659	10466459	10552610	9999724	8384588	6351174	4038033.94	2137571.41	817022.84	216926.73	30665.12	2412.8	247.21
3934978	15712212	18521474	18480671	17348301	19107803	20245223	22539440	21466270	19021080	15743602	12536588	10610002	10387177	10034036	8579423	6445961	4159390.13	2215310.48	861096.91	222375.92	32822.99	2570.39	241.56
3866867	15901921	18822114	18876486	17658025	18826377	19868008	22595839	21945394	19424259	16419778	13152991	10897842	10200513	10032162	8718132	6547815	4260703.49	2286127	891467.09	228213.01	33528.92	2650.19	223.81
3817688	15901971	19221535	19125688	18065848	18516473	19629997	22551824	22276944	20007971	17190592	13649226	11074535	10150993	9984230	8857790	6643831	4388654.15	2349189.32	929373.21	228768.73	34700.19	2831.45	227.98
3763632	15740889	19635215	19257490	18717624	17999110	19798576	22070009	22728895	20472011	18199340	14064901	11329080	10113357	9984587	8884925	6804057	4484920.91	2421126.31	954014.22	241177.57	35790.59	2885.33	231.07
3753685	15573205	20068322	19537775	19156013	17836769	19883203	21721053	22816842	21121931	18617781	14911001	11662676	10134366	9920208	8834107	7014720	4583852.13	2481753.09	986851.92	244466.76	36717.28	2790.87	229.46
3738125	15438234	20397151	19693503	19617737	18031840	19879652	21159981	22914994	21585812	18934343	15835549	12290585	10292875	9767643	8879317	7172892	4675540.87	2554493.68	1017424.52	255694.03	36558.33	2826.18	216.34
3792391	15348473	20576819	20008857	19981966	18360958	19691923	20735637	22911983	22023200	19373319	16539921	12883516	10582894	9590883	8893808	7290343	4808335.23	2624710.43	1048704.57	263725.57	37068.75	2833.85	199.67
3803453	15354521	20579076	20426607	20204559	18801973	19484196	20495860	22824546	22323560	20003509	17348744	13359299	10759762	9540654	8863526	7403844	4898551.98	2699095.8	1069760.74	268916.37	37103.57	2858.73	200.73
4000551	15276644	20346125	20760731	20260040	19499741	19066409	20640240	22466265	22719260	20485880	18247893	13750785	10977670	9511610	8838461	7465228	5040422.31	2765004.17	1095950.89	272687.21	37833.75	2850.68	204.16
4004039	15460014	20104883	21003699	20315567	20092146	18882303	20778815	22048230	22900846	21032162	18678577	14537724	11289144	9566223	8746048	7435263	5239202.23	2830981.93	1121900.57	278164.45	37825.84	2795.9	166.25
4000029	15701882	19812306	21168447	20395358	20566822	18976290	20794340	21598737	22944606	21534599	18885371	15429776	11833014	9642480	8667511	7466565	5373013	2898247.5	1153041.05	284546.55	38594.81	2699.07	153.94
4069235	15858672	19695320	21192849	20577135	20891435	19344235	20600528	21193786	23036574	21951075	19264552	16106885	12374742	9876403	8539677	7458543	5475537	3001243.34	1189374.28	291523.54	39120.26	2661.56	136.44
4093702	16154675	19545965	21020091	20882381	21038605	19797688	20300033	20968567	23004710	22291259	19770885	16952469	12826883	10030148	8518728	7394947	5615633	3085398.03	1243391.61	303136.98	40520.32	2664.02	142.35
4118926	16239477	19633858	20753380	21198772	21034788	20407950	19840114	21099285	22665832	22679060	20264833	17821940	13191116	10256274	8520041	7420747	5681820	3235331.53	1289198.96	314884.88	41536.73	2752.8	130.77

##UK
772707.67	3073252.18	4291090.22	3682339.85	3305194.62	3212389.67	3411348.46	3748903.53	3460775.42	3747867.86	3737900.57	3492300.77	3004136.66	2530443.79	2120723.42	1671077.08	1144799.51	612757.24	217660.49	50720.94	6591.46	372.69	9.21	0
806565.36	3074108.95	4145095.51	3932763.17	3304838.44	3224583.7	3364125.12	3631396.46	3596012.62	3651060.67	3746141.32	3521484.19	3084904.6	2558458.84	2138023.69	1681936.37	1156067.51	632612.47	224587.73	52225.51	6926.28	408.71	7.23	0
832336.99	3109319.6	3973706.81	4144856.7	3357234.96	3251868.27	3334957.12	3546322.79	3742804.36	3492965.3	3739267.22	3554269.32	3161087.56	2587188.94	2160220.22	1696846.58	1169342.46	652486.9	236228	54977.85	7453.85	478.06	9.23	0
852414.08	3162262.36	3882449.97	4242332.57	3451781.37	3291494.44	3305797.06	3483218.55	3859367.04	3337647.98	3725974.4	3588904.76	3233911.04	2628301.68	2179911.18	1713336.37	1176715.43	666162.24	245410.05	57225.53	7825.68	524.94	5.92	0
863030.03	3243250.51	3831144.19	4275608.89	3566106.59	3316968.03	3284544.15	3435336.71	3822214.19	3325565.05	3718790.17	3607439.58	3289090.64	2689749.56	2205552.38	1722801.54	1188458.91	678752.33	257415.8	59696.5	8201.46	560.13	9.3	0
899291.08	3332461.4	3817089.8	4272337.78	3700471.44	3312505.62	3268861.21	3402222.78	3695031.47	3439980.39	3665822.29	3620512.53	3326997.03	2765018.19	2230879.49	1735273.37	1200950.83	694754.58	269170.94	63255.11	8827.22	583.85	14.22	0
922616.13	3427163.56	3855151.24	4144251.56	3914621.99	3327454.5	3269433.04	3387213.54	3597076.7	3560079.47	3582576.25	3626341.94	3362248.53	2832225.17	2254009.85	1748203.93	1213557.81	703435.86	279273.81	65830.58	9018.39	609.47	14.54	0
953309.97	3522147.52	3922837.43	3994462.39	4099621.42	3377848.96	3297344.74	3374926.48	3535981.32	3684794.01	3454894.18	3626607.67	3397379.71	2902607.92	2276757.37	1763136.44	1229162.32	711532.32	286907.86	68955.67	9418.25	640.65	18.65	0
967873.51	3622239.33	4001616.7	3894753.42	4195292.72	3450368.92	3327372.3	3329823.93	3478351.41	3808532.23	3286212.56	3621976.33	3434072.03	2982861.56	2309845.98	1780284.76	1253265.31	715566.95	291868.84	71595.62	9754.96	698.92	13.38	0
977208.56	3718442.18	4089998.05	3844742.29	4228875.57	3534041.6	3356975.37	3283875.47	3435817.08	3793242.57	3251604.66	3613328.91	3460350.61	3046406.47	2364140.19	1801777.2	1277361.55	730795.59	303460.98	77734.15	10502.17	785.52	21.87	0
970456.36	3798906.49	4192710.45	3822976.87	4238172.72	3644676.11	3364342.05	3262645.53	3402308.32	3667794.9	3358833.14	3570340.67	3472030.03	3081141.86	2427194.28	1822654.58	1277114.8	741171.37	314557.1	82438.39	11456.21	876.16	23.72	0
956802.76	3839101.28	4303989.99	3838891.45	4139713.58	3855292.21	3360950.97	3258485.28	3367704.79	3568445.98	3479776.75	3482738.18	3470202.23	3109635.85	2488231.21	1845576.17	1278180.69	749020.12	322160.24	86806.8	12302.82	919.24	21.57	0.45
940100.9	3849587.75	4420144.03	3895745.57	3981377.88	4070937.23	3383522.35	3267115.68	3328176.9	3489609.42	3611901.66	3340184.29	3462734.74	3145615.74	2557281.2	1869562.52	1296739.64	761314.94	333254.31	91823.77	13500.77	1021.53	32.41	1
925599.04	3826897.43	4534104.85	3970495.37	3897013.21	4177056.38	3439306.64	3287331.11	3278990.37	3428872.67	3735969.53	3168358.2	3452028.8	3179510.12	2626389.17	1896088.77	1308181.96	771095.43	338261.21	94226.11	14183.69	1051.65	39.33	0.45
903493.71	3767152.05	4632900.75	4059555.35	3858584.18	4232392.74	3511036.82	3299621.59	3229893.22	3381214.23	3712830.79	3133845.1	3437225.8	3202702.59	2678454.01	1937687.32	1320677.84	783450.91	347233.66	98514.33	15318.98	1091.36	47.13	1
891116.76	3692284.69	4678895.68	4174315.65	3854315.55	4265714.12	3617932.18	3293222.39	3197708.95	3344229.03	3585539.81	3242731.35	3396667.26	3214711.79	2717151.26	1995956.66	1341230.1	791863.95	354099.35	103235.64	16236.2	1226.18	43.08	0
872393.95	3621791.5	4696282.35	4291527.09	3884514.67	4173212.52	3834933.13	3283262	3186846.62	3309794.31	3490011.29	3363329.34	3317204.75	3216023.07	2753479.02	2054199.78	1364251.23	806759.18	362060.48	107558.54	17526.57	1353.77	33.72	0
819181.17	3551438.72	4703954.07	4400134.22	3932594.59	4015857.93	4057829.23	3313129.8	3200585.04	3273312.98	3416684.7	3494394.5	3182534.77	3209987.94	2786232.2	2108476.59	1381881.26	817362.01	366613.54	110652.7	18246.33	1470.36	37.26	0
764067.02	3446757.73	4667843.78	4509725.92	3991520.46	3936468.12	4161050.2	3382084.76	3231294.54	3227540.31	3360295.53	3622441.73	3018084.85	3203590.2	2817163.85	2165364.94	1401724.79	829143.26	373120.36	113744.91	18739.82	1569.14	48.07	0.91
720273.66	3308293.43	4589175.78	4610712.33	4077302.04	3890979.08	4208028.33	3460303.4	3253856.6	3181189.15	3316149.26	3606070.43	2989822.07	3193067.95	2839638.91	2212065.83	1434725.77	837410.16	379900.87	116310.63	19537.45	1605.95	50.05	2
691428.06	3138582.58	4512388.27	4672446.96	4189098.85	3876801.11	4235431.43	3565878.48	3242474.48	3149224.3	3280976.93	3479663.12	3096484.33	3158232.14	2849695.18	2246304.69	1478055.64	853974.65	384799.44	118691.19	20570.41	1726.52	63	1
661546.31	2959049.33	4430267.09	4698640.81	4303345.09	3906950.6	4141004.23	3779514.74	3226153	3137477.44	3246438.52	3383315.22	3211067.92	3084097.62	2852108.45	2278402.59	1521723.02	863346.26	389937.58	119707.74	21128.78	1869.81	62.39	1.46
650061.37	2806215.11	4310269.45	4695842.22	4413848.71	3957493.83	3983058.79	4000147.58	3255254.59	3152091.74	3211349.61	3311194.2	3335963	2956109.38	2852950.58	2312216.91	1568365.77	879934.25	399977.19	123025.23	22199.09	1952.49	71.85	2
682337.21	2700216.39	4155754.93	4655268.52	4528917.45	4018081.13	3901740.55	4106783.89	3329580.31	3185469.19	3170585.74	3259110.73	3455726.82	2803089.51	2853528.74	2343933.03	1616657.16	894189.19	410097.04	127424.14	23182.21	2008.81	80.86	1.93
722365.59	2666356.1	3979240.4	4579228.34	4640712.57	4107271.48	3855114.48	4160152.51	3419498.75	3212441.57	3131849.57	3222411.88	3440772.78	2782554.56	2850851.3	2370244.74	1658921.5	918242.26	416564.6	130909.21	24024.29	2175.77	95.78	1
732539.3	2697714.78	3784745.69	4500477.7	4713491.5	4222975.14	3831208.3	4181915.61	3525965.99	3202677.23	3102483.51	3194100.29	3321794.47	2884625.06	2824554.91	2387739.85	1693383.1	949976.23	428840.6	134302.16	25138.88	2268.22	97.38	1.83
721491.5	2766451	3582723	4409825	4744239	4326909.5	3835219	4071541.5	3729357.5	3185954.5	3087840.5	3164733.5	3231873.5	2991349	2757544.5	2395666.5	1723163	981662.81	439625.12	139174.48	26135.84	2403.41	97.26	2
713868	2835672	3425228	4281489.5	4737787	4425097.5	3864375	3902766.5	3944030.5	3214386.5	3099897	3131773	3167985	3110578	2642275	2399320.5	1754141.5	1014602.08	450124.32	143755.81	27104.71	2686.53	103.54	0
713690	2871423.5	3356500.5	4124120	4676796	4546960.5	3930301.5	3819938	4054249	3285093.5	3131360	3092296	3124477.5	3224913	2508930	2403932.5	1786336.5	1051109.45	461097.45	149043.16	28358.12	2922.68	110.2	0.45
727028	2870630	3372369.5	3954699	4579734.5	4663049.5	4033744	3781292	4115542.5	3373559.5	3156709.5	3055789	3094932	3214778	2497641	2405772	1812803.5	1087259.35	480585.7	154194.62	29939.42	3117.74	108.53	0.46
744750.5	2874691.5	3427371.5	3778481.5	4491893	4728535.5	4158654.5	3775077.5	4149055.5	3486186	3148813.5	3029926	3071798.5	3111301.5	2597603	2388710	1829206	1111622.5	498032.44	158841.48	30825.39	3225.33	123.05	0
752493.5	2902804	3500173.5	3594924.5	4402629.5	4744099.5	4285691	3807851.5	4056572.5	3699721	3136724	3018542.5	3046311	3033382.5	2701309.5	2337182.5	1841512	1140724.92	517749.27	163902.11	32244.98	3459.97	167.63	0.45
767500.5	2938694.5	3572864	3447744.5	4283951.5	4716907.5	4401104.5	3861186	3900457.5	3922516.5	3168359	3032365	3017018	2976278.5	2813823	2243155.5	1854136.5	1169843.79	542516.98	171511.57	34068.97	3684.9	194.21	1.91
773755	2991313	3611829	3383213.5	4134437	4653140.5	4510865.5	3928812.5	3818885	4034506	3241325	3065230.5	2982878	2939383.5	2919866	2134556.5	1867834	1201483.26	567293.69	178629.57	35688.43	3913.14	196.73	1.45
771355.5	3037561.5	3624720.5	3399374	3974157.5	4567845	4613561.5	4023614.5	3778462.5	4094295.5	3331327.5	3091045.5	2950354	2915479	2913165	2134230.5	1878065.5	1223803.85	587877.53	185799	36919.44	3958.16	200.62	1.46
781567	3063750	3644161.5	3452713.5	3808819.5	4483724	4675172	4143375	3771199	4129185	3444969.5	3084180	2926499	2897586	2823314.5	2231688.5	1873010	1245837.09	609471.64	196684.19	38840.04	4083.96	217.65	0
787418.5	3091746.5	3675587	3521758.5	3625308.5	4399256	4690573.5	4261670.5	3804232	4038781.5	3659141.5	3076425	2920528	2878520.5	2759725	2327299.5	1841423	1261423.1	630109.45	206858.45	40473.93	4332.86	223.61	1.35
771054	3107911.5	3724581	3590645.5	3468339	4291139.5	4671432	4365990.5	3861461	3883572.5	3883315.5	3113112	2941225.5	2855940	2713519.5	2427425.5	1771923.5	1280113.6	651041.19	219242.21	42792.02	4673.3	244.95	3.35
756103.5	3103211.5	3780366	3628035.5	3396190	4152947	4626160	4469228	3932058	3805607.5	3997820	3187681.5	2978634	2828547	2683064.5	2518031.5	1689961	1292007.83	669199.65	228077.28	44034.69	4819.86	245.4	4.34
743467.5	3087683	3819274.5	3641091	3405313.5	4001678.5	4562617	4568074.5	4022202.5	3768292	4056236	3280283.5	3008077.5	2804160.5	2665701.5	2515753.5	1697922.5	1313372.05	689645.5	239805.78	46879.98	5071.78	273.39	7.09
725254	3048702	3853546	3659062.5	3451640.5	3840489	4497074	4637717	4130083.5	3762704	4083983	3397152.5	3007770	2789868.5	2655315	2445664.5	1785926	1312581.47	703752.13	247390.39	49237.59	5251.67	264.77	12.6
726027.5	2986332.5	3885328	3690663	3515611	3665460	4426410.5	4674442.5	4239862.5	3797657	3997625	3605524.5	3003368.5	2791612.5	2644768.5	2395538	1871174	1302157.45	715940.43	257085.4	52015.13	5337.18	273.43	10.37
722905	2941815	3884520	3743654.5	3580677	3524369.5	4330832	4678388.5	4343089	3857829.5	3851738	3823288	3038398	2816308	2633671.5	2363036.5	1957627.5	1255400.62	729194.8	266116.69	54956.07	5571.31	300.62	8.81
708517.5	2913102	3864726	3801563.5	3617623.5	3466705.5	4216713.5	4654654	4448296.5	3931198	3776518.5	3939189.5	3111166.5	2855949.5	2618565	2344821.5	2029343.5	1206106.62	742614.31	276479.53	57848.39	5774.52	267.76	9.61
693438	2882521.5	3829982.5	3838247.5	3629081.5	3485423	4104749	4615709	4553797.5	4022319.5	3745512	3999755	3203398.5	2888661	2605309	2338528.5	2029748.5	1200348.51	756944.72	283661.19	59767.02	6018.86	272.14	5.46
672509.5	2844082	3769110	3869322	3655309.5	3544751	3985240.5	4575166	4634830	4127534.5	3745288.5	4022049.5	3322021.5	2892311	2602614.5	2341065	1984957.5	1277082.03	763994.89	292822.48	62204.21	6531.64	281.15	1.76
661826	2785913	3711101.5	3902131.5	3718524	3613688	3844802	4523190.5	4687901.5	4236883	3775061	3938735.5	3523090.5	2888137.5	2612694	2344468	1955245.5	1344481.56	765067.55	301511.34	65243.07	6941.19	314.73	2.15
670438.5	2728175.5	3668278	3904888.5	3808791.5	3682432.5	3726145	4443314	4711472	4342715	3831599.5	3798312	3728045	2920515	2638210	2345511	1937927.5	1412984.8	741103.58	309582.24	68162.74	7271.51	339	2.95
692210	2694377.5	3627713.5	3880727	3890881.5	3770817.5	3677343	4335674	4701178.5	4444032.5	3906332.5	3714718.5	3836797.5	2987800.5	2673383.5	2340619.5	1932804.5	1466236.51	715871.84	316807.59	70841.29	7521.97	340.36	6.86
710311	2698564.5	3579495	3841916.5	3940332	3877526.5	3718159	4221360	4665548.5	4549345.5	3992442.5	3677786.5	3890400	3070337	2701657.5	2335151.5	1939421.5	1485332.23	726809.73	329827.93	74346.31	8082.03	360.69	7.81
723821.5	2738216.5	3520067	3783924	3976770	3981865	3808031	4103414.5	4619106.5	4633206.5	4095993.5	3674417	3909417	3177250	2700839.5	2336761.5	1952446.5	1464823.07	784180.6	336453.88	77388.53	8428.88	379.59	5.4

##Switz
85600	329900	422800	394700	324700	376900	372100	364500	329300	341700	353800	327400	284400	232900	184800	144300	96600	48296	15568	3413	367	18	0	0
88200	333800	417600	412000	333300	380800	375600	365000	339700	334600	353000	330700	291600	238900	188500	146100	98000	50307	16056	3586	380	15	0	0
91100	337200	414800	421200	351500	381500	381200	366300	349400	324000	354400	333500	298700	245000	192400	147400	99700	52826	17011	3730	430	21	0	0
91300	343800	411300	426300	372500	384200	385300	368000	358300	316500	351500	340200	303800	250900	196900	149800	102200	54946	18359	3810	473	25	0	0
92000	349100	410700	427000	396000	386600	389400	370400	365800	309600	349900	343900	308100	258200	201700	152300	104600	56802	19374	4003	485	29	0	0
92726	353778	410760	424840	421646	390897	391201	374075	364792	318106	341210	347056	313529	264658	207782	154201	106039	57718	20756	4113	526	30	0	0
97507	363788	424803	440348	453360	408311	401527	381286	368209	332602	334336	346508	317185	272061	213832	157809	108392	59681	22200	4459	566	44	0	0
101661	373524	434398	450758	477597	433540	407449	390427	372349	347285	323204	348494	319835	279331	219495	161329	109598	60712	23177	4762	559	38	2	0
106632	384329	442790	451233	492824	457521	415728	397175	376119	361636	315112	346104	326298	284350	224707	165077	110960	61936	23576	5015	566	28	4	0
110044	397588	451011	445753	491363	474299	421723	403807	379572	373140	308463	344836	330299	288823	231708	169520	113378	63655	24703	5337	605	31	2	0
110040	413005	458799	438997	481456	483307	426000	407236	384710	373122	319796	336084	333752	294021	238096	174701	114526	64780	25505	5721	644	34	2	0
107323	423410	467717	439224	472246	495768	435469	413944	388815	373849	333016	328960	333698	297563	245025	179917	117516	66148	26305	6063	711	38	2	0
104118	425531	477242	442424	468789	505397	455184	418632	396131	376046	347187	318027	335880	300517	252143	185147	121132	67496	27443	6557	770	48	0	0
101540	419701	489313	448635	461875	512581	475654	426139	401829	378979	361014	309927	333896	307029	257131	190027	124647	68661	28256	6780	797	53	0	0
96767	409421	500590	457226	454834	512342	498259	434438	408956	382551	372878	303760	333121	310744	261377	195911	128395	70372	29071	7135	827	47	1	0
95953	400866	511095	466173	446521	490729	499649	438580	414048	389583	373811	315504	325544	314349	266523	201600	132775	71657	29808	7593	897	56	1	0
94896	391959	516403	471963	448862	480902	510604	445228	418157	391703	373611	328318	318429	314321	269689	208089	137171	74048	30635	7951	969	52	0	0
89336	383269	516438	479477	456458	480697	518773	459541	419753	396095	374693	341686	307939	316414	272905	214878	141770	76813	31734	8358	1106	62	2	0
84980	369510	510935	490812	462773	474996	523742	473681	422430	399988	375898	353944	299979	314847	279109	219866	146026	79956	32859	8856	1155	60	2	0
81124	355043	501796	501940	465972	467995	522166	490139	426478	404955	378499	364367	294019	314175	282907	224570	151955	83016	34200	9266	1261	63	1	0
74803	336069	484861	508174	466471	456711	509607	496148	424418	403904	380402	363279	303510	306109	285533	229744	157329	86716.28	35428	9778	1424	61	0	0
72158	314587	466385	509900	469235	452800	490926	501439	425708	403937	379895	361429	314881	298537	285888	233079	163420	90452	37131	10138	1517	73	0	0
